Target ident Position ZL Z mu fiber F F_err SFR SFR_err N_CC NCC_err N_Ia NIa_err
S4TMJ 15432202 154339.94220223.30 0.27 0.40 3 70 10.5  1.3 6.7  3.1 0.033  0.016 0.0047  0.0022
S4TMJ 15502020 155010.62202013.50 0.14 0.35 2 35 6.3  1.2 7.2  3.6 0.038  0.018 0.0053  0.0026
S4TMJ 15533004 155316.14300425.70 0.16 0.57 5 75 4.4  0.9 5.5  2.7 0.024  0.012 0.0032  0.0016
S4TMJ 16072147 160740.50214711.00 0.21 0.49 2 53 1.6  0.6 4.6  2.6 0.022  0.012 0.0029  0.0017
S4TMJ 16331441 163344.16144154.90 0.13 0.58 19 51 5.5  1.1 2.6  1.3 0.011  0.006 0.0015  0.0007
S4TMJ 23090039 230946.36003912.90 0.29 1.00 4 37 2.1  1.1 46.1  32.3 0.161  0.113 0.0190  0.0133
BELLSJ 07474448 074734.75444859.30 0.44 0.90 26 51 0.8  0.2 1.2  0.6 0.004  0.002 0.0005  0.0003
BELLSJ 07475055 074724.12505537.50 0.44 0.90 3 31 3.9  1.7 81.6  50.7 0.301  0.187 0.0365  0.0226
BELLSJ 08014727 080105.30472749.61 0.48 1.52 4 50 3.5  0.7 229.8  113.0 0.639  0.314 0.0682  0.0335
BELLSJ 08305116 083049.73511631.80 0.53 1.33 6 23 2.3  1.1 134.0  86.5 0.402  0.260 0.0444  0.0287
BELLSJ 09440147 094427.47014742.40 0.54 1.18 5 37 1.3  1.0 34.5  30.6 0.111  0.098 0.0126  0.0112
BELLSJ 11590007 115944.63000728.20 0.58 1.35 8 43 3.7  0.6 81.4  38.8 0.243  0.116 0.0268  0.0128
BELLSJ 12150047 121504.44004726.00 0.64 1.30 3 14 1.8  0.8 266.6  165.3 0.812  0.504 0.0903  0.0560
BELLSJ 12213806 122151.92380610.50 0.53 1.28 4 36 1.8  0.7 97.2  56.4 0.298  0.173 0.0332  0.0193
BELLSJ 12340241 123427.99024129.60 0.49 1.02 2 44 1.8  0.3 50.9  24.3 0.177  0.084 0.0208  0.0099
BELLSJ 13180104 131829.39010421.60 0.66 1.40 7 46 2.2  0.6 68.3  36.3 0.199  0.106 0.0218  0.0116
BELLSJ 13373620 133751.31362018.10 0.56 1.18 12 15 1.6  0.7 46.4  29.1 0.149  0.093 0.0169  0.0106
BELLSJ 13493612 134910.30361239.70 0.44 0.89 5 36 2.1  0.3 23.6  11.2 0.087  0.041 0.0106  0.0050
BELLSJ 13523216 135218.99321651.80 0.46 1.03 6 9 1.0  0.3 65.5  33.5 0.225  0.115 0.0265  0.0136
BELLSJ 15222910 152209.54291021.90 0.56 1.31 6 43 3.8  0.8 114.8  57.2 0.348  0.173 0.0385  0.0192
BELLSJ 15421629 154246.33162951.80 0.35 1.02 3 25 1.5  1.0 57.2  46.0 0.198  0.159 0.0233  0.0187
BELLSJ 16012138 160113.27213833.90 0.54 1.45 3 26 1.3  0.8 151.4  119.4 0.433  0.342 0.0468  0.0369
BELLSJ 16111705 161109.80170526.60 0.48 1.21 3 34 2.1  0.3 121.7  58.1 0.385  0.184 0.0436  0.0208
BELLSJ 16311854 163150.33185404.10 0.41 1.09 19 12 3.6  0.5 59.5  27.9 0.200  0.094 0.0232  0.0109
BELLSJ 16371439 163714.58143930.10 0.39 0.87 11 41 0.8  0.2 3.2  1.6 0.012  0.006 0.0015  0.0007
BELLSJ 21220409 212252.04040935.50 0.63 1.45 6 19 0.9  0.5 93.4  69.2 0.267  0.197 0.0288  0.0213
BELLSJ 21250411 212510.67041131.60 0.36 0.98 4 18 1.3  0.2 42.0  20.2 0.149  0.071 0.0177  0.0085
BELLSJ 23030037 230335.17003703.20 0.46 0.94 7 28 0.9  0.2 9.2  4.7 0.033  0.017 0.0040  0.0020
